,class_labels,image_name,bar_stool,bookcase,chandelier,dining_chair,market_umbrella,night_stands,ottoman,sconces,table_lamp,vases,location
124,bar_stool,74bc8362-b15f-4d2a-ae77-12930c71bd00.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/74bc8362-b15f-4d2a-ae77-12930c71bd00.jpg
125,bar_stool,995a0fb2-e932-4fdb-bc8d-323bb586314e.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/995a0fb2-e932-4fdb-bc8d-323bb586314e.jpg
127,bar_stool,41a4da9c-6234-4505-b336-56df7d092f4e.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/41a4da9c-6234-4505-b336-56df7d092f4e.jpg
129,bar_stool,f5ec1cec-c7de-41d0-9803-57c681092cb5.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/f5ec1cec-c7de-41d0-9803-57c681092cb5.jpg
130,bar_stool,f89ec260-b0d8-465d-b922-5397f8f6e30f.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/f89ec260-b0d8-465d-b922-5397f8f6e30f.jpg
131,bar_stool,5305ead5-b6eb-44f4-a4be-3b48099582d7.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/5305ead5-b6eb-44f4-a4be-3b48099582d7.jpg
133,bar_stool,1e33de29-391c-4d2e-9ebd-b94b1daf4e39.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/1e33de29-391c-4d2e-9ebd-b94b1daf4e39.jpg
134,bar_stool,63de57a1-238a-44c2-a89a-4265e8027875.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/63de57a1-238a-44c2-a89a-4265e8027875.jpg
135,bar_stool,b0062940-ba04-4dcd-8f7d-92b030719e2a.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/b0062940-ba04-4dcd-8f7d-92b030719e2a.jpg
136,bar_stool,43b93d80-9029-43f4-b0d6-87fd1fa85e91.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/43b93d80-9029-43f4-b0d6-87fd1fa85e91.jpg
137,bar_stool,46d2644c-07d4-4e25-a1fa-177b858ea94f.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/46d2644c-07d4-4e25-a1fa-177b858ea94f.jpg
138,bar_stool,bdf95e14-36e8-4fcf-a43e-feccf8e08f83.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/bdf95e14-36e8-4fcf-a43e-feccf8e08f83.jpg
139,bar_stool,bba979f8-d218-4381-86d0-ee174e1c713e.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/bba979f8-d218-4381-86d0-ee174e1c713e.jpg
140,bar_stool,dd5b426e-fb9d-45ea-be57-a78900f0de7d.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/dd5b426e-fb9d-45ea-be57-a78900f0de7d.jpg
141,bar_stool,2428664b-af89-4057-a585-dd91ed975b95.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/2428664b-af89-4057-a585-dd91ed975b95.jpg
143,bar_stool,0461cbbc-17f7-45f2-aa26-27c350de0cfd.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/0461cbbc-17f7-45f2-aa26-27c350de0cfd.jpg
144,bar_stool,c4609951-03a1-411f-b78a-fb6c3760700b.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/c4609951-03a1-411f-b78a-fb6c3760700b.jpg
145,bar_stool,9e54f771-15f6-41fd-8e20-bf8340ec0f51.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/9e54f771-15f6-41fd-8e20-bf8340ec0f51.jpg
146,bar_stool,aed13690-253a-4f1c-bd11-d4e67671f1ae.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/aed13690-253a-4f1c-bd11-d4e67671f1ae.jpg
147,bar_stool,857e4986-fdcb-4b45-abf2-6d128177d34a.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/857e4986-fdcb-4b45-abf2-6d128177d34a.jpg
152,bar_stool,bcd73b30-8a28-4a63-90e0-e942488edfcf.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/bcd73b30-8a28-4a63-90e0-e942488edfcf.jpg
153,bar_stool,3b16fc6f-3de6-4b89-bd06-4a232d6f91c3.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/3b16fc6f-3de6-4b89-bd06-4a232d6f91c3.jpg
154,bar_stool,e5b5ebae-3856-422a-887c-09b423b18ae8.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/e5b5ebae-3856-422a-887c-09b423b18ae8.jpg
156,bar_stool,5896796a-75c6-47a5-aa08-0e8c1a08b043.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/5896796a-75c6-47a5-aa08-0e8c1a08b043.jpg
157,bar_stool,4a3be409-996c-48f2-a614-47c8f02fe6a6.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/4a3be409-996c-48f2-a614-47c8f02fe6a6.jpg
159,bar_stool,7c9f5017-02a2-4b37-b3be-442696e628eb.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/7c9f5017-02a2-4b37-b3be-442696e628eb.jpg
160,bar_stool,8108d2c3-b481-47b5-9fab-494133d5d8ce.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/8108d2c3-b481-47b5-9fab-494133d5d8ce.jpg
161,bar_stool,d07d60bd-b432-4e00-beb0-eec0c7ac50db.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d07d60bd-b432-4e00-beb0-eec0c7ac50db.jpg
162,bar_stool,c6ab6b1d-cc6a-40c4-bfb3-5bd6842a05e3.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/c6ab6b1d-cc6a-40c4-bfb3-5bd6842a05e3.jpg
163,bar_stool,01007704-9a44-41a0-90bf-a3e494564e5e.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/01007704-9a44-41a0-90bf-a3e494564e5e.jpg
164,bar_stool,ea159917-cca3-4aa5-906d-19f40094cd91.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/ea159917-cca3-4aa5-906d-19f40094cd91.jpg
165,bar_stool,9feb6141-10e3-442c-8f05-a2ecedf54d86.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/9feb6141-10e3-442c-8f05-a2ecedf54d86.jpg
166,bar_stool,9056c908-c520-47c7-937b-f2c044c66c39.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/9056c908-c520-47c7-937b-f2c044c66c39.jpg
167,bar_stool,d6837d3d-82e7-4ac2-b32b-fd3722e56a66.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d6837d3d-82e7-4ac2-b32b-fd3722e56a66.jpg
168,bar_stool,d2bfa05c-194b-4cea-9d81-344d83ad536e.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d2bfa05c-194b-4cea-9d81-344d83ad536e.jpg
169,bar_stool,f4459df4-14bc-4a39-a2a4-8f19465fb492.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/f4459df4-14bc-4a39-a2a4-8f19465fb492.jpg
170,bar_stool,2bfcfaeb-cc18-4edf-b7ab-511e5c2a5378.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/2bfcfaeb-cc18-4edf-b7ab-511e5c2a5378.jpg
171,bar_stool,78785d50-88f4-4f39-a379-90d3394878fc.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/78785d50-88f4-4f39-a379-90d3394878fc.jpg
174,bar_stool,827d1f2d-da27-4a33-b1ce-f0461251f505.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/827d1f2d-da27-4a33-b1ce-f0461251f505.jpg
175,bar_stool,8db39437-6190-45ad-8795-621548f64180.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/8db39437-6190-45ad-8795-621548f64180.jpg
176,bar_stool,615da387-221f-4dda-9928-7c468992c724.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/615da387-221f-4dda-9928-7c468992c724.jpg
177,bar_stool,d9dd10d0-d691-4b3f-b167-21e9ec336371.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d9dd10d0-d691-4b3f-b167-21e9ec336371.jpg
180,bar_stool,4c288e59-f487-41db-b9ac-3978faac88a3.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/4c288e59-f487-41db-b9ac-3978faac88a3.jpg
181,bar_stool,827fc549-b3de-4cf2-8692-f3b89cba3c8b.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/827fc549-b3de-4cf2-8692-f3b89cba3c8b.jpg
182,bar_stool,f04c699f-1fbf-4c6a-905d-07b263922c25.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/f04c699f-1fbf-4c6a-905d-07b263922c25.jpg
184,bar_stool,c17c9fac-f4f0-49b4-b703-6ce73ccaa9f6.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/c17c9fac-f4f0-49b4-b703-6ce73ccaa9f6.jpg
185,bar_stool,9119a3f8-f30b-4e43-b8f1-9c5e80545b6d.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/9119a3f8-f30b-4e43-b8f1-9c5e80545b6d.jpg
186,bar_stool,3c3606a2-be14-4fe5-9f4d-36e37e69839b.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/3c3606a2-be14-4fe5-9f4d-36e37e69839b.jpg
187,bar_stool,441dca44-fdbc-4b28-a5eb-be00e17e0b01.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/441dca44-fdbc-4b28-a5eb-be00e17e0b01.jpg
188,bar_stool,d687062a-1060-45ec-a7dc-25ef14b27e68.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d687062a-1060-45ec-a7dc-25ef14b27e68.jpg
191,bar_stool,ede589c0-fbcd-403d-a784-e88a601637c4.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/ede589c0-fbcd-403d-a784-e88a601637c4.jpg
192,bar_stool,eef23ecd-eadf-4e01-9b34-a39eb6c5e1ec1.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/eef23ecd-eadf-4e01-9b34-a39eb6c5e1ec1.jpg
193,bar_stool,b7e97f3f-6786-4fc1-84c5-636c7971baeb.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/b7e97f3f-6786-4fc1-84c5-636c7971baeb.jpg
194,bar_stool,c3fe5f59-5877-4018-a51f-b3a7f8cf0994.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/c3fe5f59-5877-4018-a51f-b3a7f8cf0994.jpg
195,bar_stool,7da4ec97-8a45-40dd-b4c9-47edea77c9b8.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/7da4ec97-8a45-40dd-b4c9-47edea77c9b8.jpg
196,bar_stool,515c54d8-a76e-4328-86b9-9efaf0208737.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/515c54d8-a76e-4328-86b9-9efaf0208737.jpg
197,bar_stool,82f716ed-8667-4c8c-a50f-63ffb01ae9a3.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/82f716ed-8667-4c8c-a50f-63ffb01ae9a3.jpg
198,bar_stool,46095cf3-a255-4fd7-b491-a6881454d8e3.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/46095cf3-a255-4fd7-b491-a6881454d8e3.jpg
200,bar_stool,31bb1632-9bcb-4cbc-8709-cacd8147370d.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/31bb1632-9bcb-4cbc-8709-cacd8147370d.jpg
202,bar_stool,d76a8782-ea66-40f1-8e80-39554c7dadf6.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d76a8782-ea66-40f1-8e80-39554c7dadf6.jpg
203,bar_stool,0a8c416d-e612-47f5-b9fc-2fd718fbd6a0.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/0a8c416d-e612-47f5-b9fc-2fd718fbd6a0.jpg
204,bar_stool,653b5ba0-18ac-4659-8d67-665e9d322040.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/653b5ba0-18ac-4659-8d67-665e9d322040.jpg
205,bar_stool,4efdc9d2-ccb5-4b9f-a46f-ecf1165b8591.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/4efdc9d2-ccb5-4b9f-a46f-ecf1165b8591.jpg
208,bar_stool,c5e908d5-7fe1-4aab-8cde-c6df3669f0f2.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/c5e908d5-7fe1-4aab-8cde-c6df3669f0f2.jpg
210,bar_stool,a0123039-0613-4c00-8bae-4c6ff48d0c3b.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/a0123039-0613-4c00-8bae-4c6ff48d0c3b.jpg
212,bar_stool,891aa22e-0eaa-4e3c-a546-4ccb75febe6c.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/891aa22e-0eaa-4e3c-a546-4ccb75febe6c.jpg
213,bar_stool,47973318-1ab4-49a3-a3d1-c01869d6ca55.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/47973318-1ab4-49a3-a3d1-c01869d6ca55.jpg
214,bar_stool,e7c391f6-ed0c-4225-b442-a1b6805138cd.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/e7c391f6-ed0c-4225-b442-a1b6805138cd.jpg
217,bar_stool,2da7a1ae-4ee3-4fe8-8e9b-d798faa0704c.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/2da7a1ae-4ee3-4fe8-8e9b-d798faa0704c.jpg
219,bar_stool,015f36cb-00ac-485a-b24d-392093798569.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/015f36cb-00ac-485a-b24d-392093798569.jpg
220,bar_stool,498c6308-ac3b-4ab8-a37e-8061460cbc06.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/498c6308-ac3b-4ab8-a37e-8061460cbc06.jpg
221,bar_stool,370e404e-571f-49a2-8c78-4e9a8949cb2f.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/370e404e-571f-49a2-8c78-4e9a8949cb2f.jpg
222,bar_stool,8cb71fc3-f77d-4b37-9456-e9d8aa26f54d.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/8cb71fc3-f77d-4b37-9456-e9d8aa26f54d.jpg
223,bar_stool,84b74e8e-6a20-4ea9-9caa-078331dbea74.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/84b74e8e-6a20-4ea9-9caa-078331dbea74.jpg
224,bar_stool,272da41e-717f-4055-9940-ff7e00c600b9.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/272da41e-717f-4055-9940-ff7e00c600b9.jpg
225,bar_stool,37698e34-0b74-4a71-bf81-302cc2bb7c23.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/37698e34-0b74-4a71-bf81-302cc2bb7c23.jpg
227,bar_stool,2054ae10-d91b-47bd-9da4-b0ff2736a18e.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/2054ae10-d91b-47bd-9da4-b0ff2736a18e.jpg
228,bar_stool,a74c5372-945a-4ae1-92dc-4c7bd8db454e.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/a74c5372-945a-4ae1-92dc-4c7bd8db454e.jpg
229,bar_stool,4da34187-8026-4dc3-85da-5dc762efbbef.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/4da34187-8026-4dc3-85da-5dc762efbbef.jpg
230,bar_stool,fddb942d-3888-40d2-ab9b-25245b55f554.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/fddb942d-3888-40d2-ab9b-25245b55f554.jpg
231,bar_stool,dfa9d753-ba83-480f-82b0-6942589aa819.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/dfa9d753-ba83-480f-82b0-6942589aa819.jpg
232,bar_stool,403045b9-7b0e-497d-b6d7-00305edbb9b6.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/403045b9-7b0e-497d-b6d7-00305edbb9b6.jpg
234,bar_stool,c3e444e7-5020-4b28-8940-e1c087a6c80b.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/c3e444e7-5020-4b28-8940-e1c087a6c80b.jpg
235,bar_stool,ea210f77-f37c-4c68-9627-47573b19c526.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/ea210f77-f37c-4c68-9627-47573b19c526.jpg
238,bar_stool,e598a1a1-35de-4f45-ab54-5bc4ab9f40e5.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/e598a1a1-35de-4f45-ab54-5bc4ab9f40e5.jpg
239,bar_stool,a3fec2c3-8381-47b5-9449-550904bbdab5.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/a3fec2c3-8381-47b5-9449-550904bbdab5.jpg
240,bar_stool,c2fb8697-4df5-48fd-8870-4d2d899d77a2.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/c2fb8697-4df5-48fd-8870-4d2d899d77a2.jpg
241,bar_stool,961e6c15-ab49-4961-b9d6-cba2299e1ea0.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/961e6c15-ab49-4961-b9d6-cba2299e1ea0.jpg
242,bar_stool,b4914351-2dbd-4a14-8e3d-5ee37b9a28cf.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/b4914351-2dbd-4a14-8e3d-5ee37b9a28cf.jpg
243,bar_stool,7b05f9a0-d037-418d-9589-16810cdccc24.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/7b05f9a0-d037-418d-9589-16810cdccc24.jpg
244,bar_stool,d639a80f-feeb-41d3-924c-b470d0526f68.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d639a80f-feeb-41d3-924c-b470d0526f68.jpg
245,bar_stool,efbae685-3420-4fe0-99f6-392d8675094f.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/efbae685-3420-4fe0-99f6-392d8675094f.jpg
247,bar_stool,5a192bad-32f7-450f-b5be-c7ea2bd857c2.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/5a192bad-32f7-450f-b5be-c7ea2bd857c2.jpg
248,bar_stool,9168cc7b-ed9d-4264-a118-8cfc7b098ac8.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/9168cc7b-ed9d-4264-a118-8cfc7b098ac8.jpg
249,bar_stool,9d29a88d-d38a-4f92-9a91-393b1547f865.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/9d29a88d-d38a-4f92-9a91-393b1547f865.jpg
250,bar_stool,ae1cd344-8206-4a5a-92e2-a724709cfefa.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/ae1cd344-8206-4a5a-92e2-a724709cfefa.jpg
251,bar_stool,05804b68-3cfa-4f93-92bf-7d13c2435ae3.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/05804b68-3cfa-4f93-92bf-7d13c2435ae3.jpg
252,bar_stool,82326521-52c1-4139-b77d-72c77484def8.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/82326521-52c1-4139-b77d-72c77484def8.jpg
253,bar_stool,3759c52d-fa75-4ae2-ab62-46f37501add0.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/3759c52d-fa75-4ae2-ab62-46f37501add0.jpg
254,bar_stool,edb8e756-6e14-4eda-a871-dc740d621aae.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/edb8e756-6e14-4eda-a871-dc740d621aae.jpg
255,bar_stool,d4fab490-3f62-44ac-96a6-e00cbf674975.jpg,1,0,0,0,0,0,0,0,0,0,/Users/yachnasharma/Downloads/case_study_visual_intelligence/VIntel/data/home_depot_products/bar_stool/d4fab490-3f62-44ac-96a6-e00cbf674975.jpg
